location,location_id,direction,position,ons,offs,total,lifts
NE Halsey & 66th,2443,W,NS,51,47,98,19
NE Halsey & 69th,2445,W,OP,17,15,32,7
NE Halsey & 69th,2446,E,AT,16,17,33,3
NE Halsey & 72nd,2448,E,OP,8,12,20,7
NE Halsey & 74th,2450,E,NS,7,17,24,1
NE Halsey & 74th,2451,W,OP,17,9,26,1
NE Halsey & 76th,2452,E,NS,2,5,7,2
NE Halsey & 76th,2453,W,NS,7,2,9,0
NE Halsey & 78th,2454,E,NS,2,4,6,1
NE Halsey & 79th,2455,W,OP,3,2,5,1
NE Halsey & 86th,2456,E,OP,4,6,10,2
NE Halsey & 86th,2457,W,NS,4,2,6,0
NE Halsey & 88th,2458,E,FS,2,5,7,8
NE Halsey & 90th,2459,W,FS,3,1,4,9
NE Halsey & 92nd,2460,E,NS,5,10,15,1
SW Hamilton & 55th Pl,2461,W,FS,0,0,0,0
5700 Block SW Hamilton,2462,E,AT,1,0,1,0
SW Hamilton & Semler Way,2463,W,NS,0,3,3,0
6200 Block SW Hamilton,2464,E,AT,4,0,4,0
SW Hamilton & Scholls Ferry,2465,E,FS,0,0,0,0
SW Hamilton & Dosch,2466,E,NS,0,0,0,0
 ,,,,,,,
TriMet Passenger Census -Spring 2019,33,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW Hamilton & Dosch,2467,W,NS,20,8,28,0
SW Hamilton & Hamilton Ct,2468,E,FS,1,0,1,0
SW Hamilton & Hamilton Ct,2469,W,OP,0,1,1,0
SW Hamilton & Scholls Ferry,2470,W,NS,0,0,0,0
SW Hamilton & Shattuck,2471,W,NS,0,1,1,0
SW Hamilton & Shattuck,2472,E,NS,4,0,4,0
SW Hamilton & 34th,2473,W,FS,0,1,1,0
SW Hamilton & 34th,2474,E,NS,0,0,0,0
SW Hamilton & 36th Pl,2475,W,FS,0,0,0,0
SW Hamilton & 36th Pl,2476,E,OP,0,0,0,0
SW Hamilton & 39th Dr,2477,E,FS,0,0,0,0
SW Hamilton & 39th Dr,2478,W,OP,0,0,0,0
SW Hamilton & 41st,2479,W,NS,0,0,0,0
SW Hamilton & 42nd Pl,2480,E,NS,0,0,0,0
SW Hamilton & 45th,2481,W,OP,0,1,1,0
SW Hamilton & 45th,2482,E,NS,1,0,1,0
SW Hamilton & 47th Dr,2483,W,FS,0,1,1,0
SW Hamilton & 47th,2484,E,FS,1,0,1,0
SW Hamilton & 53rd,2486,E,FS,4,0,4,0
SW Hamilton & 54th Pl,2487,W,FS,0,0,0,0
SW Hamilton & 58th,2490,E,OP,0,0,0,0
SW Hamilton & 60th Pl,2492,E,NS,1,0,1,0
6900 Block SW Hampton,2494,E,AT,11,50,61,13
SW Hampton & 72nd,2496,E,FS,1,15,16,2
SE Harmony & Linwood,2498,E,FS,11,6,17,1
12400 Block SE Harold,2505,E,AT,0,2,2,0
12400 Block SE Harold,2506,W,AT,2,0,2,0
12900 Block SE Harold,2507,W,AT,5,0,5,0
SE Harold & 133rd,2510,W,OP,6,0,6,0
SE Harold & 92nd,2512,E,FS,18,15,33,3
SE Harold & 101st,2517,E,FS,1,14,15,0
SE Harold & 103rd,2518,E,NS,1,11,12,0
SE Harold & 105th,2520,E,OP,1,6,7,0
SE Harold & 109th,2522,E,FS,1,3,4,0
SE Harold & 109th,2523,W,NS,4,1,5,0
SE Harold & 111th,2524,E,OP,1,3,4,0
SE Harold & 111th,2525,W,NS,3,2,5,0
SE Harold & 113th,2526,E,OP,0,2,2,0
SE Harold & 113th,2527,W,NS,3,0,3,0
SE Harold & 115th,2528,E,NS,1,5,6,0
SE Harold & 115th,2529,W,NS,7,0,7,0
SE Harold & 118th,2530,E,OP,0,5,5,1
SE Harold & 118th,2531,W,NS,6,0,6,1
SE Harold & 122nd,2534,E,NS,16,21,37,4
SE Harold & 122nd,2535,W,FS,26,13,39,0
SE Harold & 128th,2537,E,NS,1,8,9,3
SE Harold & 128th,2538,W,NS,9,1,10,0
 ,,,,,,,
TriMet Passenger Census -Spring 2019,34,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE Harold & 136th,2539,E,NS,5,20,25,0
SE Harold & 136th,2540,W,FS,26,4,30,0
SE Harold & 52nd,2541,W,NS,40,18,58,0
SE Harold & 54th,2542,E,NS,6,11,17,0
SE Harold & 57th,2544,E,NS,2,13,15,0
SE Harold & 57th,2545,W,FS,15,2,17,0
SE Harold & 60th,2546,E,NS,2,20,22,0
SE Harold & 60th,2547,W,NS,27,3,30,0
SE Harold & 62nd,2548,E,NS,3,14,17,0
SE Harold & 62nd,2549,W,NS,15,2,17,0
SE Harold & 65th,2550,E,NS,2,19,21,0
SE Harold & 67th,2551,E,NS,4,20,24,0
SE Harold & 69th,2552,E,NS,3,9,12,0
SE Harold & 69th,2553,W,FS,13,1,14,0
SE Harold & 72nd,2554,W,NS,40,15,55,4
SE Harold & 72nd,2555,E,FS,16,40,56,4
SE Harold & 74th,2557,E,NS,2,9,11,1
SE Harold & 74th,2558,W,NS,14,1,15,1
SE Harold & 79th,2561,E,OP,3,14,17,3
SE 79th & Harold,2562,S,NS,17,6,23,4
SE Harold & 92nd,2563,W,NS,16,27,43,6
SE Harold & 97th,2564,E,NS,5,13,18,0
SE Harold & 97th,2565,W,NS,17,5,22,1
200 Block SW Harrison,2566,E,AT,181,34,215,7
200 Block SW Harrison,2567,W,OP,29,293,322,15
SE Harrison & Hwy 224,2568,E,NS,28,19,47,12
SE Harrison & 24th,2569,E,OP,35,11,46,13
SE Harrison & 24th,2570,W,NS,6,17,23,12
2700 Block SE Harrison,2571,W,OP,10,31,41,2
SE Harrison & 28th,2572,E,NS,30,7,37,3
SE Harrison & 29th,2573,W,NS,11,24,35,12
SE Harrison & 31st,2574,W,NS,49,89,138,44
SE Harrison & 32nd,2575,E,FS,60,43,103,27
SE Harrison & 34th,2577,W,NS,7,14,21,3
SE Harrison & 37th,2578,E,NS,6,7,13,1
SE Harrison & 37th,2579,W,NS,4,5,9,3
SW Harrison & 4th,2580,E,NS,290,70,360,20
SE Harrison & 40th,2582,E,NS,3,7,10,2
SE Harrison & 40th,2583,W,NS,9,4,13,0
Rose Quarter Transit Center,2592,W,AT,673,"1,121","1,794",265
SE Hawthorne & 6th,2594,E,NS,314,210,524,52
SE Hawthorne & Maple,2595,E,FS,32,31,63,1
SE Hawthorne & Poplar,2596,E,NS,16,33,49,4
SE Hawthorne & 9th,2597,E,NS,39,33,72,5
SE Hawthorne & 12th,2599,E,NS,204,189,393,22
SE Hawthorne & 14th,2602,W,FS,38,41,79,6
SE Hawthorne & 16th,2603,E,FS,43,62,105,41
 ,,,,,,,
TriMet Passenger Census -Spring 2019,35,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE Hawthorne & 16th,2604,W,NS,72,37,109,47
SE Hawthorne & 19th,2606,W,FS,68,28,96,11
SE Hawthorne & 20th,2607,E,FS,32,54,86,10
SE Hawthorne & 23rd,2608,E,NS,29,39,68,1
SE Hawthorne & 22nd,2609,W,NS,71,43,114,8
SE Hawthorne & 25th,2611,W,FS,50,17,67,14
SE Hawthorne & 25th,2612,E,FS,16,38,54,3
SE Hawthorne & 27th,2613,W,NS,94,64,158,17
SE Hawthorne & 28th,2614,E,OP,56,138,194,28
SE Hawthorne & 30th,2615,E,NS,28,66,94,3
SE Hawthorne & 30th,2616,W,NS,81,31,112,6
SE Hawthorne & 32nd Pl,2617,E,FS,14,45,59,3
SE Hawthorne & 32nd,2619,W,NS,42,18,60,1
SE Hawthorne & 34th,2620,E,FS,42,84,126,7
SE Hawthorne & 37th,2623,E,FS,45,124,169,28
SE Hawthorne & 37th,2624,W,NS,106,41,147,19
SE Hawthorne & Cesar Chavez Blvd,2625,E,NS,163,217,380,62
SE Hawthorne & Cesar Chavez Blvd,2626,W,FS,211,159,370,116
SE Hawthorne & 41st,2628,E,NS,51,77,128,14
SE Hawthorne & 41st,2629,W,NS,55,41,96,15
SE Hawthorne & 44th,2630,E,NS,22,51,73,5
SE Hawthorne & 44th,2632,W,FS,62,26,88,5
SE Hawthorne & 47th,2633,E,FS,33,72,105,10
SE Hawthorne & 47th,2635,W,OP,63,24,87,9
Hawthorne Bridge,2641,E,AT,89,97,186,8
Hawthorne Bridge,2642,W,AT,82,111,193,9
Hawthorne Bridge Ramp & SE M L King,2643,E,FS,36,231,267,24
N Hayden Meadows Dr & Whitaker,2648,E,FS,22,22,44,22
SW Heiney & Binford Lake,2650,S,NS,6,1,7,0
S High & 1st,2662,N,NS,1,3,4,0
S High & 1st,2663,S,FS,3,1,4,0
High & 3rd,2664,N,NS,4,8,12,1
High & 5th,2666,N,NS,4,7,11,7
SW Highland & Linneman,2667,E,FS,0,0,0,0
SW Highland & Linneman,2668,W,OP,0,0,0,0
SW Highland & 11th St,2669,N,FS,16,6,22,2
SW Highland & 11th St,2670,S,FS,4,0,4,0
SW Highland & 14th Dr,2671,E,NS,0,0,0,0
Hillsboro Transit Center,2672,E,AT,142,62,204,39
Holcomb & Apperson,2674,E,OP,0,4,4,0
Holcomb & Apperson,2675,W,NS,8,0,8,0
S Holcomb & Hunter Ave,2679,W,NS,2,0,2,0
S Holcomb & Swan Ave,2681,E,NS,0,1,1,0
S Holcomb & Swan Ave,2682,W,NS,4,0,4,0
SE Holgate & 117th,2683,W,NS,19,1,20,0
SE Holgate & 125th,2684,E,FS,0,1,1,0
SE Holgate & 134th Dr,2685,E,NS,105,129,234,38
 ,,,,,,,
TriMet Passenger Census -Spring 2019,36,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location ,Location ID,Direction,Position,Ons,Offs,Total,Lifts
SE Holgate & 100th,2686,E,FS,2,19,21,1
SE Holgate & 101st,2687,W,FS,20,2,22,1
SE Holgate & 103rd,2690,W,NS,78,15,93,19
SE Holgate & 104th,2691,E,NS,14,70,84,35
SE Holgate & 107th,2692,E,OP,1,7,8,0
SE Holgate & 108th Pl,2695,W,OP,11,3,14,1
SE Holgate & 112th,2696,E,NS,6,46,52,5
SE Holgate & 112th,2697,W,NS,53,11,64,5
SE Holgate & 115th,2699,E,FS,2,28,30,1
SE Holgate & 115th,2700,W,NS,26,2,28,0
SE Holgate & 118th,2701,E,NS,0,24,24,2
SE Holgate & 122nd,2703,E,FS,26,171,197,61
SE Holgate & 122nd,2705,W,FS,103,12,115,32
SE Holgate & 128th,2706,E,NS,1,19,20,9
SE Holgate & 130th,2707,E,FS,0,12,12,19
SE Holgate & 136th,2708,E,NS,28,2,30,1
SE Holgate & 26th,2712,E,NS,16,25,41,3
SE Holgate & 26th,2713,W,NS,24,13,37,3
SE Holgate & 28th,2714,E,FS,45,86,131,4
SE Holgate & 28th,2715,W,NS,102,50,152,4
SE Holgate & 32nd,2718,E,OP,44,53,97,87
SE Holgate & 32nd,2719,W,NS,46,42,88,96
SE Holgate & 34th,2720,E,NS,8,30,38,2
SE Holgate & 34th,2721,W,OP,31,9,40,5
SE Holgate & 36th,2722,E,NS,6,30,36,2
SE Holgate & 36th,2723,W,NS,51,7,58,4
SE Holgate & Cesar Chavez Blvd,2726,E,OP,60,136,196,78
SE Holgate & Cesar Chavez Blvd,2727,W,NS,124,65,189,81
SE Holgate & 41st,2728,E,NS,10,42,52,4
SE Holgate & 41st,2729,W,OP,45,9,54,4
SE Holgate & 45th,2732,E,NS,3,34,37,1
SE Holgate & 45th,2733,W,NS,25,4,29,0
SE Holgate & 47th,2734,E,NS,3,15,18,1
SE Holgate & 47th,2735,W,NS,15,4,19,1
SE Holgate & 49th,2736,E,NS,3,19,22,0
SE Holgate & 49th,2737,W,NS,22,4,26,1
SE Holgate & 52nd,2738,E,FS,41,66,107,9
SE Holgate & 52nd,2739,W,FS,75,38,113,15
SE Holgate & 56th,2740,E,NS,3,8,11,1
SE Holgate & 56th,2741,W,NS,12,2,14,0
SE Holgate & 58th,2742,E,NS,6,25,31,5
SE Holgate & 58th,2743,W,NS,29,7,36,5
SE Holgate & 62nd,2746,E,NS,33,66,99,8
SE Holgate & 62nd,2747,W,OP,49,23,72,6
SE Holgate & 64th,2748,W,NS,38,31,69,10
SE Holgate & 65th,2749,E,NS,23,28,51,17
SE Holgate & 67th,2750,E,FS,9,18,27,2
 ,,,,,,,
TriMet Passenger Census -Spring 2019,37,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE Holgate & 67th,2751,W,NS,25,14,39,15
SE Holgate & 70th,2752,E,NS,7,13,20,0
SE Holgate & 70th,2753,W,NS,15,7,22,2
SE Holgate & 72nd,2754,E,NS,6,20,26,1
SE Holgate & 72nd,2755,W,NS,23,7,30,3
SE Holgate & 74th,2756,W,NS,19,3,22,6
SE Holgate & 75th,2757,E,NS,4,17,21,15
SE Holgate & 77th,2758,E,FS,1,13,14,0
SE Holgate & 77th,2759,W,OP,14,2,16,0
SE Holgate & 79th,2760,E,NS,9,49,58,23
SE Holgate & 79th,2761,W,NS,41,13,54,13
SE Holgate & 83rd,2762,E,NS,183,208,391,172
SE Holgate & 82nd,2763,W,FS,152,105,257,70
SE Holgate & 88th,2767,E,FS,7,37,44,3
SE Holgate & 88th,2768,W,NS,37,10,47,2
NE Hood & 9th,2798,S,OP,0,17,17,4
SW Huber & Capitol Hwy,2804,E,FS,6,3,9,0
SW Huber & 35th,2806,E,NS,4,1,5,0
SW Huber & 40th,2809,W,FS,1,1,2,0
7500 Block SW Hunziker,2810,W,AT,4,1,5,0
8000 Block SW Hunziker,2811,W,AT,3,0,3,0
8000 Block SW Hunziker,2812,E,OP,1,2,3,0
SW Hunziker & Hall,2815,E,FS,2,1,3,1
SW Hunziker & Knoll,2816,W,NS,2,2,4,3
SW Hunziker & 72nd,2817,W,FS,32,5,37,0
SW Hunziker & 72nd,2818,E,NS,6,44,50,15
29800 Block SE Hwy 211,2819,W,AT,0,0,0,0
SE Hwy 211 & Hwy 224,2824,E,FS,1,2,3,0
Molalla & Char Diaz Dr,2827,S,FS,0,5,5,0
Molalla & Lazy Creek Ln,2828,N,OP,21,1,22,4
Molalla & Sebastian Way,2830,E,NS,0,22,22,2
Molalla & Clairmont,2837,N,FS,88,8,96,12
Molalla & Clairmont,2838,S,FS,6,88,94,14
Molalla & Gaffney Ln,2841,N,NS,51,8,59,40
Molalla & Gaffney Ln,2842,S,FS,8,46,54,25
Molalla & Warner-Milne,2866,S,FS,1,18,19,5
10800 Block SE Highway 212,2868,E,AT,2,13,15,0
SE Hwy 224 & Eckert Ln,2870,S,NS,0,2,2,0
15700 Block SE Hwy 224,2872,S,AT,0,7,7,6
15700 Block SE Hwy 224,2873,N,OP,8,0,8,3
SE Hwy 224 & Springwater Rd,2874,W,OP,4,1,5,1
16200 Block SE Hwy 224,2875,E,AT,1,5,6,2
SE Hwy 224 & Amisigger Rd,2876,W,NS,1,0,1,0
SE Hwy 224 & Amisigger Rd,2877,E,OP,0,1,1,0
SE Hwy 224 & Bartlemay,2878,W,FS,0,0,0,0
SE Hwy 224 & Barton Church,2879,E,AT,1,0,1,1
SE Hwy 224 & Barton Church,2880,W,OP,0,1,1,0
 ,,,,,,,
TriMet Passenger Census -Spring 2019,38,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE Hwy 224 & Bakers Ferry Rd,2881,E,FS,1,6,7,0
SE Hwy 224 & Bakers Ferry Rd,2882,W,OP,6,1,7,1
16400 Block SE Hwy 224,2883,E,OP,0,0,0,0
16400 Block SE Hwy 224,2884,W,AT,1,1,2,0
16000 Block SE Hwy 224,2885,S,FS,0,2,2,0
16000 Block SE Hwy 224,2886,N,NS,1,0,1,0
SE Hwy 212 & Evelyn,2888,E,NS,5,27,32,4
SE Hwy 212 & 102nd,2889,W,FS,11,5,16,1
SE Hwy 212 & 130th,2890,W,NS,10,1,11,0
Hwy 212 & Fred Meyer Dc Entr,2891,E,FS,1,13,14,2
11400 Block SE Hwy 212,2892,W,AT,11,2,13,2
SE Hwy 224 & Hwy 212,2895,S,FS,0,2,2,0
SE Hwy 224 & Hwy 212,2896,N,NS,1,0,1,0
SE Hwy 224 & Marna,2898,W,FS,0,0,0,0
10700 Block SE Hwy 212,2899,W,AT,12,1,13,4
SE Hwy 224 & Odell,2900,E,NS,0,0,0,0
SE Hwy 212 & 122nd,2904,E,FS,2,29,31,1
SE Hwy 212 & 122nd,2905,W,FS,14,2,16,1
SE Hwy 212 & 130th,2906,E,NS,1,10,11,1
SE Hwy 224 & 135th,2907,E,FS,4,16,20,1
SE Hwy 224 & 142nd,2908,E,NS,0,9,9,1
SE Hwy 224 & 142nd,2909,W,NS,8,0,8,1
SE Hwy 224 & 152nd,2910,E,OP,0,1,1,0
SE Hwy 224 & 152nd,2911,W,NS,2,0,2,0
SE Hwy 224 & 197th,2912,E,FS,0,0,0,0
SE Hwy 224 & 197th,2913,W,OP,0,0,0,0
SE Hwy 224 & 82nd Dr,2914,E,NS,37,26,63,6
SE Hwy 212 & 82nd Dr,2915,W,NS,9,29,38,5
N Interstate & Albina,2945,S,NS,14,18,32,2
N Interstate & Graham,2962,N,FS,2,3,5,0
N Interstate & Graham,2964,S,OP,3,2,5,0
N Ivanhoe & Baltimore,3008,N,NS,36,7,43,3
N Ivanhoe & Charleston,3009,E,NS,3,50,53,9
Jackson & 12th,3020,S,NS,3,5,8,1
Jackson & 12th,3021,N,NS,2,4,6,1
Jackson & 15th,3024,S,NS,2,1,3,0
Jackson & 15th,3025,N,NS,2,2,4,0
Jean Rd & Bryant,3030,E,NS,1,0,1,0
Jean Rd & Bryant,3031,W,FS,0,1,1,0
Jean Rd & Schalit,3032,E,FS,1,0,1,0
SW Jean Rd & Tualata,3033,W,OP,0,1,1,0
Jean Rd & Schalit,3036,W,FS,0,1,1,0
SW Jean Rd & Tualata,3038,E,FS,2,0,2,0
SW Jefferson & Broadway,3039,W,NS,12,447,459,32
Jefferson & Independence,3040,S,OP,2,9,11,0
Jefferson & Independence,3041,N,NS,5,0,5,0
2 Jefferson Parkway,3043,E,FS,4,1,5,0
 ,,,,,,,
TriMet Passenger Census -Spring 2019,39,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW Jefferson & McNary,3045,S,FS,1,8,9,0
SW Jefferson Pkwy & McNary Pkwy,3046,N,NS,7,1,8,0
Jefferson & Mt Jefferson,3048,N,FS,2,0,2,0
SW Jefferson & 10th,3049,W,NS,197,357,554,112
SW Jefferson & 13th,3051,W,NS,30,85,115,56
SW Jefferson & 16th,3052,W,NS,55,86,141,5
SW Jefferson & 20th,3054,W,NS,38,18,56,6
Jenkins & Bardeen,3056,E,NS,2,2,4,0
SW Jenkins & Ecole,3062,W,NS,7,10,17,0
SW Jenkins & Briggs,3063,W,FS,4,7,11,1
SW Jenkins & Karl Braun,3064,E,FS,10,3,13,27
SW Jenkins & Hocken,3067,E,NS,12,12,24,3
SW Jenkins & Ecole,3069,E,OP,10,4,14,1
N Vancouver & Jessup,3070,N,NS,6,9,15,2
SE Johnson Creek & 42nd,3076,W,FS,7,15,22,1
SE Johnson Creek & Brookside,3077,N,FS,23,10,33,1
SE Johnson Creek & Brookside,3078,S,OP,9,12,21,2
SE Johnson Creek & Springwater Corridor,3079,N,NS,20,8,28,3
SE Johnson Creek & Springwater Corridor,3080,S,FS,12,27,39,4
SE Johnson Creek & 32nd,3081,W,NS,2,1,3,1
SE Johnson Creek & 36th,3082,W,OP,4,5,9,14
SE Johnson Creek & 36th,3083,E,NS,5,5,10,14
SE Johnson Creek & 42nd,3086,E,FS,16,6,22,2
NE Kane & 18th Ct,3091,N,OP,16,13,29,6
NE Kane & Division,3092,N,FS,52,47,99,74
NE Kane & Division,3093,S,NS,59,54,113,82
NE Kane & SE Stark,3094,N,NS,5,5,10,2
NE Kane & 15th,3097,N,FS,34,35,69,20
NE Kane & 18th Ct,3099,S,NS,21,25,46,20
SE Kane & 2nd,3100,N,OP,0,4,4,1
SE Kane & 2nd,3101,S,FS,4,0,4,0
NE Kane & 2nd Ct,3102,N,OP,4,3,7,2
NE Kane & 23rd,3104,S,FS,29,25,54,4
NE Kane & 23rd,3105,N,FS,27,32,59,4
NE Kane & 8th,3106,S,FS,1,0,1,0
NE Kane & 8th,3107,N,NS,0,1,1,0
SW Kelly & Corbett,3116,N,NS,19,35,54,6
50 Block Kerr Parkway,3125,S,AT,1,7,8,0
50 Block Kerr Parkway,3126,N,OP,7,3,10,0
Kerr & Boones Ferry Rd,3127,S,NS,2,9,11,17
Kerr & Independence,3129,N,FS,0,0,0,0
Kerr & Jefferson Pkwy,3132,N,FS,8,6,14,0
Kerr & McNary,3133,N,FS,6,3,9,0
Kerr & Tanglewood,3134,E,FS,2,3,5,0
Kerr & Tanglewood,3135,W,FS,4,2,6,1
Kerr & The Grotto,3137,S,FS,5,4,9,1
Kerr & The Grotto,3138,N,OP,7,5,12,2
 ,,,,,,,
TriMet Passenger Census -Spring 2019,40,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
Kerr & Touchstone,3141,E,NS,7,17,24,9
4500 Block NE Killingsworth,3144,E,AT,16,18,34,3
5700 Block NE Killingsworth,3145,E,AT,8,8,16,1
NE Killingsworth & 60th,3146,E,NS,86,68,154,27
6300 Block NE Killingsworth,3147,W,AT,28,38,66,3
NE Killingsworth & 64th,3148,E,FS,45,25,70,3
7700 Block NE Killingsworth,3149,W,AT,0,2,2,0
N Killingsworth & Albina,3153,E,NS,253,47,300,44
N Killingsworth & Albina,3154,W,NS,53,247,300,59
N Killingsworth & Commercial,3156,E,NS,105,16,121,9
N Killingsworth & Commercial,3157,W,FS,25,211,236,27
N Killingsworth & Concord,3158,E,NS,14,2,16,1
N Killingsworth & Concord,3159,W,NS,3,14,17,2
N Killingsworth & Delaware,3160,E,NS,15,2,17,4
N Killingsworth & Delaware,3161,W,NS,1,20,21,4
N Killingsworth & Denver,3162,E,NS,27,3,30,4
N Killingsworth & Denver,3163,W,NS,2,26,28,3
NE Killingsworth & Garfield,3165,E,NS,16,42,58,22
N Greeley & Willamette,3167,S,NS,3,37,40,4
N Killingsworth & Interstate,3169,E,FS,264,54,318,71
N Killingsworth & Interstate,3170,W,NS,48,227,275,90
N Killingsworth & Kerby,3171,E,NS,142,36,178,32
N Killingsworth & Michigan,3173,E,NS,32,9,41,2
N Killingsworth & Michigan,3174,W,NS,9,33,42,4
N Killingsworth & Gay Ave,3179,E,NS,11,1,12,2
N Killingsworth & Omaha,3180,W,NS,2,16,18,1
N Killingsworth & Vancouver,3183,E,NS,92,39,131,32
N Killingsworth & Vancouver,3184,W,NS,63,138,201,50
8100 Block NE Killingsworth,3185,E,AT,55,19,74,10
7600 Block NE Killingsworth,3186,E,AT,5,1,6,1
NE Killingsworth & 31st,3189,W,NS,11,31,42,6
NE Killingsworth & 33rd,3191,E,FS,115,90,205,33
NE Killingsworth & 33rd,3192,W,FS,78,89,167,26
NE Killingsworth & 35th,3193,E,NS,4,6,10,2
NE Killingsworth & 35th,3194,W,NS,6,13,19,5
NE Killingsworth & 36th,3195,E,NS,11,12,23,20
NE Killingsworth & 36th,3196,W,NS,14,11,25,24
NE Killingsworth & Cesar Chavez Blvd,3197,W,NS,8,6,14,1
NE Killingsworth & Cesar Chavez Blvd,3198,E,NS,7,7,14,1
NE Killingsworth & 42nd,3199,E,FS,157,125,282,30
NE Killingsworth & 42nd,3200,W,NS,132,165,297,35
NE Killingsworth & 46th Pl,3201,W,OP,20,15,35,4
NE Killingsworth & 49th,3202,E,FS,34,28,62,14
NE Killingsworth & 49th,3203,W,OP,17,21,38,2
NE Killingsworth & 52nd,3204,E,FS,38,41,79,24
NE Killingsworth & 52nd,3205,W,OP,56,53,109,27
NE Killingsworth & 54th,3207,W,OP,25,30,55,9
 ,,,,,,,
TriMet Passenger Census -Spring 2019,41,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE Killingsworth & 55th,3208,E,NS,34,30,64,5
NE Killingsworth & 57th,3209,W,OP,11,13,24,1
NE Killingsworth & 60th,3210,W,NS,66,81,147,19
NE Killingsworth & 72nd,3211,E,FS,80,37,117,28
NE Killingsworth & 72nd,3212,W,NS,36,78,114,32
NE Killingsworth & 75th,3215,W,NS,1,5,6,1
NE Killingsworth & 82nd,3216,W,FS,20,54,74,6
N Kilpatrick & Brandon,3218,W,NS,8,8,16,6
N Kilpatrick & Brandon,3219,E,NS,6,11,17,3
N Kilpatrick & Denver,3221,W,FS,72,42,114,25
N Kilpatrick & Denver,3222,E,NS,46,67,113,17
7100 Block SE King,3224,E,AT,7,8,15,1
7900 Block SE King,3226,E,AT,5,23,28,5
SE King & Fuller,3228,W,OP,199,28,227,44
SE King & Bell,3229,W,NS,98,20,118,8
SE King & Bell,3230,E,OP,8,46,54,5
SE King & Hollywood,3231,E,OP,12,8,20,2
SE King & Hollywood,3232,W,FS,9,10,19,1
SE King & Home,3233,E,FS,8,8,16,0
SE King & Linwood,3234,E,FS,38,34,72,10
SE King & Linwood,3235,W,NS,39,34,73,16
SW King & Salmon,3236,N,NS,4,1,5,0
SE King & Stanley,3237,W,NS,16,12,28,0
SE King & Stanley,3238,E,NS,10,17,27,1
SE King & 47th,3242,E,NS,7,5,12,1
SE King & 47th,3243,W,OP,5,4,9,0
SE King & 52nd,3245,E,NS,3,5,8,1
SE King & 52nd,3246,W,OP,4,4,8,2
SE King & 66th,3249,W,NS,14,8,22,2
SE King & 66th,3250,E,NS,10,12,22,1
SE King & 74th,3251,E,NS,13,19,32,3
SE King & 77th,3254,W,OP,12,3,15,1
SW Kingston & Japanese Garden,3276,N,OP,9,13,22,0
SW Knight & Kingston,3277,S,FS,0,0,0,0
SW Kingston & Tichner,3279,N,NS,0,0,0,0
SW Knights & Kingston,3291,N,NS,2,0,2,0
Kruse Way & Carman,3293,E,NS,11,1,12,0
Kruse Way & Carman,3294,W,NS,1,11,12,0
Kruse Way & Kruse Oaks,3295,E,FS,7,5,12,4
Kruse Way & Kruse Oaks,3296,W,FS,5,12,17,31
Kruse Way & Daniel Way,3297,W,NS,3,7,10,0
Kruse Way & Kruse Woods,3298,E,FS,16,4,20,20
Kruse Way & Mercantile,3299,E,FS,4,3,7,0
Kruse Way & Westlake Dr,3300,W,FS,2,15,17,3
SE Ladd & Division,3301,N,FS,13,4,17,1
SE Ladd & Division,3302,S,NS,15,19,34,4
SE Ladd & Hawthorne,3303,N,NS,12,42,54,2
 ,,,,,,,
TriMet Passenger Census -Spring 2019,42,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE Ladd & Ladd Circle,3304,S,NS,10,5,15,0
SE Ladd & Ladd Circle,3305,N,NS,13,8,21,1
SE Ladd & Lavender,3307,N,NS,5,2,7,0
SE Ladd & Lavender,3308,S,NS,3,4,7,0
