location,location_id,direction,position,ons,offs,total,lifts
4300 Block NW Front,1921,W,AT,0,6,6,0
4300 Block NW Front,8878,E,OP,2,0,2,0
4300 Block South Shore,5292,N,AT,0,0,0,0
4400 Block Lakeview,3364,W,AT,1,4,5,0
4400 Block SE International Way,8153,E,AT,4,4,8,1
4400 Block SW Scholls Ferry,5194,N,OP,1,0,1,0
4400 Block SW Scholls Ferry,5199,S,AT,0,0,0,0
4500 Block NE Killingsworth,3144,E,AT,18,22,40,0
4500 Block NW Front,1924,W,AT,0,1,1,0
4500 Block NW Front,8877,E,OP,1,0,1,0
4500 Block SE International Way,8166,W,OP,3,5,8,0
4600 Block SW Cameron,861,E,AT,1,1,2,0
4600 Block W Burnside,682,W,AT,0,2,2,0
4700 Block NE Glisan,2009,W,OP,87,50,137,96
4700 Block NW Bethany,10092,N,AT,8,43,51,3
4700 Block NW Bethany,10108,S,OP,31,5,36,4
4700 Block NW Front,1925,W,AT,0,4,4,0
4700 Block W Powell,8812,E,OP,17,33,50,17
4800 Block NW Front,1922,W,AT,1,5,6,0
4800 Block SW Griffith Drive,9706,N,AT,2,1,3,0
4900 Block SE International Way (Blount),8154,E,OP,4,3,7,0
4900 Block SE International Way (Blount),8165,W,AT,4,3,7,0
4900 Block SE Johnson Creek,13805,W,AT,3,1,4,0
4900 Block SE Johnson Creek,13806,E,OP,1,2,3,0
4900 Block SW Barbur,155,S,OP,56,63,119,4
4900 Block SW Barbur,156,N,AT,67,59,126,7
4900 Block SW Griffith Drive,9707,E,AT,0,2,2,0
 ,,,,,,,
TriMet Passenger Census -Fall 2018,11,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
4900 Block SW Scholls Ferry,5152,W,AT,2,17,19,1
50 Block Kerr Parkway,3125,S,AT,1,6,7,0
50 Block Kerr Parkway,3126,N,OP,7,3,10,0
50 Block NE Gertz Rd,13497,E,OP,10,56,66,18
500 Block Molalla,11481,S,AT,3,6,9,0
500 Block Molalla,11482,N,OP,4,2,6,0
500 Block NE 122nd Ave,6648,N,OP,47,70,117,84
5000 Block SW Griffith Drive,9705,N,AT,2,1,3,0
5000 Block SW Scholls Ferry,5153,W,AT,16,37,53,3
5100 Block SW Scholls Ferry,5193,E,AT,34,17,51,2
5200 Block NE 148th (Relay Resources),9537,S,AT,1,0,1,0
5200 Block SW Scholls Ferry,5192,W,AT,3,3,6,0
5300 Block N Marine,9202,W,AT,0,0,0,0
5300 Block N Marine,9442,E,OP,0,0,0,0
5300 Block SW Murray,4062,S,AT,12,14,26,5
5400 Block NE Dawson Creek,10001,W,AT,1,0,1,0
5400 Block SE Duke,1528,E,AT,5,10,15,2
5500 Block N Channel Ave (Shipyards),8496,E,AT,4,9,13,0
5500 Block N Lagoon (at Gate 18),3319,N,OP,0,1,1,0
5500 Block SE International Way,9503,S,AT,4,2,6,0
5500 Block SW Hall,2260,N,AT,23,15,38,41
5600 Block SE International Way,8156,S,OP,2,2,4,0
5600 Block SE International Way,10939,N,AT,4,5,9,0
5700 Block N Marine,9200,E,OP,1,1,2,0
5700 Block N Marine,9203,W,FS,1,2,3,0
5700 Block NE Killingsworth,3145,E,AT,8,9,17,0
5700 Block SW Hamilton,2462,E,AT,1,0,1,0
5700 Block SW Hamilton,12466,W,AT,0,0,0,0
5700 Block SW Vermont,6019,W,OP,1,1,2,0
5900 Block N Marine,9199,E,OP,0,0,0,0
5900 Block N Marine,9204,W,AT,0,0,0,0
5900 Block SW Scholls Ferry (Crosswalk),5155,S,OP,0,2,2,0
5900 Block SW Scholls Ferry (Crosswalk),5156,N,AT,2,1,3,0
5th & High,7604,W,NS,4,3,7,9
5th & Jefferson,7609,E,NS,11,10,21,13
5th & Jefferson,7610,W,NS,7,10,17,16
5th & Monroe,7620,E,NS,17,21,38,2
5th & Monroe,7621,W,NS,15,13,28,20
5th & Washington (Oregon City),7643,E,NS,13,29,42,27
5th & Washington (Oregon City),8732,W,NS,18,14,32,32
600 Block McVey,3811,E,OP,1,0,1,0
600 Block McVey,3812,W,AT,0,0,0,0
600 Block NE 162nd,13966,N,OP,7,19,26,2
600 Block NW Eastman (Townfair),1582,N,AT,0,0,0,0
600 Block NW Eastman (Townfair),1583,S,OP,1,0,1,0
600 Block NW Naito Parkway,9873,N,AT,4,3,7,9
600 Block NW Wade,8722,N,AT,0,0,0,0
 ,,,,,,,
TriMet Passenger Census -Fall 2018,12,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 Weekday,,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
600 Block SE 162nd,13950,S,OP,41,18,59,13
600 Block SE 223rd,10007,N,AT,4,9,13,2
6000 Block N Cutter Circle,11948,N,AT,13,14,27,0
6000 Block SE 136th,6723,N,AT,11,3,14,0
6100 Block N Marine,9441,E,AT,2,0,2,0
6100 Block N Marine,9457,W,AT,0,5,5,0
6100 Block SW Beaverton-Hillsdale,329,W,AT,30,44,74,27
6200 Block N Basin,313,E,AT,2,0,2,1
6200 Block SE Lake,3323,N,AT,1,1,2,0
6200 Block SW Hall,2261,N,AT,16,12,28,0
6200 Block SW Hamilton,2464,E,AT,4,0,4,0
6300 Block N Basin,314,N,AT,1,4,5,0
6300 Block N Cutter Circle,11949,N,AT,3,2,5,0
6300 Block NE Killingsworth,3147,W,AT,33,36,69,1
6300 Block SE Lake,3322,S,AT,1,0,1,0
6400 Block SE Lake,3324,S,AT,1,1,2,0
6400 Block SE Lake,9615,N,AT,1,2,3,1
6500 Block SE Lake,3338,S,AT,1,1,2,1
6500 Block SW Beaverton-Hillsdale,383,E,AT,24,14,38,5
6500 Block SW Taylors Ferry,13578,W,OP,0,1,1,0
6600 Block NW St Helens,5328,S,AT,1,1,2,0
6600 Block NW St Helens,5329,N,OP,0,1,1,0
6600 Block SE Lake,3337,N,AT,1,1,2,2
6700 Block N Basin (Coast Guard),316,E,AT,7,6,13,0
6700 Block SW Scholls Ferry,5157,S,AT,14,32,46,1
6700 Block SW Scholls Ferry,5158,N,AT,12,9,21,1
6800 Block NW St Helens,5330,N,OP,1,1,2,0
6800 Block SW Scholls Ferry,5198,S,AT,0,0,0,0
6900 Block SW Hampton,2494,E,AT,11,47,58,3
700 Block Baseline,258,E,AT,13,6,19,1
700 Block Country Club,1219,W,AT,0,0,0,0
700 Block NE 122nd,6649,S,AT,57,43,100,87
700 Block NW 185th,7020,N,AT,13,44,57,7
700 Block NW 185th,7021,S,AT,26,15,41,9
700 Block NW Naito Parkway,13621,S,AT,4,6,10,12
700 Block SW 197th,7052,S,OP,4,4,8,0
700 SW Campus Dr at Doernbecher,10176,E,AT,98,11,109,4
7100 Block N Marine,9198,E,AT,2,2,4,0
7100 Block N Marine,9205,W,OP,1,3,4,0
7100 Block SE King,3224,E,AT,7,8,15,0
7100 Block SW Taylors Ferry,5693,W,OP,0,0,0,0
7100 Block SW Taylors Ferry,5694,E,AT,1,0,1,0
7200 Block SW Durham,9077,W,OP,6,1,7,0
7200 Block SW Durham,9257,S,AT,2,10,12,0
7200 Block SW Durham,12962,N,OP,14,2,16,0
72nd & Cardinal,13583,S,FS,0,4,4,0
7300 Block SE Division,1314,E,AT,11,37,48,4
 ,,,,,,,
TriMet Passenger Census -Fall 2018,13,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 Weekday,,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
7300 Block SW Beaverton-Hillsdale,331,E,OP,8,11,19,5
7400 Block SW Beaverton-Hillsdale,332,W,AT,7,19,26,2
7500 Block NE 21st,8303,N,OP,0,11,11,0
7500 Block NE 21st,8304,S,AT,10,0,10,0
7500 Block SW 45th,10801,S,AT,0,0,0,0
7500 Block SW Canyon,882,W,AT,1,8,9,0
7500 Block SW Hunziker,2810,W,AT,3,2,5,0
7500 Block SW Hunziker,12958,E,AT,4,4,8,0
7600 Block NE Killingsworth,3186,E,AT,4,1,5,0
7600 Block SW Barnes,229,E,FS,32,8,40,0
7600 Block SW Barnes,9872,W,OP,3,12,15,0
7700 Blk SE Harmony (Clack. Comm. College),13981,E,AT,1,2,3,0
7700 Block NE Killingsworth,3149,W,AT,1,2,3,0
7700 Block SW Beaverton-Hillsdale,333,E,AT,31,32,63,21
7700 Block SW Scholls Ferry,5159,S,AT,3,9,12,13
7800 Block SW Hall,2262,N,AT,25,10,35,0
7800 Block SW Hall,2263,S,AT,12,25,37,1
7800 Block SW Sagert,4999,E,AT,0,4,4,0
7800 Block SW Sagert,8283,W,OP,4,0,4,0
7900 Block SE King,3226,E,AT,5,21,26,4
7th & Taylor,8900,W,NS,1,1,2,0
800 Block NE 181st,6916,N,AT,9,9,18,1
800 Block NE 181st,13598,S,OP,9,6,15,2
800 Block NW Wade,8857,N,AT,6,1,7,0
800 Block NW Wade (at Library),8723,S,AT,1,7,8,0
800 Block SW 158th,10182,S,AT,0,1,1,0
8000 Block SE Monterey,13872,E,OP,0,4,4,1
8000 Block SE Monterey,13873,W,AT,3,1,4,0
8000 Block SW Hunziker,2811,W,AT,4,0,4,0
8000 Block SW Hunziker,2812,E,OP,0,3,3,0
8100 Block NE Killingsworth,3185,E,AT,54,17,71,4
8200 Block SW Barnes (Art School),230,E,OP,9,9,18,0
8200 Block SW Barnes (Art School),231,W,AT,9,13,22,0
8200 Block SW Durham,9080,W,AT,5,7,12,0
82nd Dr & E Berkeley,141,S,FS,3,5,8,1
8300 Block SE Causey,8448,E,AT,13,20,33,11
8300 Block SW Apple Way,10448,E,AT,0,0,0,0
8300 Block SW Durham,9072,E,OP,6,11,17,0
8300 Block SW Hall,13481,W,AT,43,26,69,9
8400 Block NE 33rd Dr,10450,S,OP,6,0,6,0
8400 Block NE 33rd Dr,10452,N,AT,0,16,16,0
8500 Block SE McLoughlin,3854,S,AT,2,1,3,8
8500 Block SW Apple Way,9765,S,FS,0,0,0,0
8600 Block SE Causey,984,W,AT,22,9,31,8
8600 Block SW Scholls Ferry,5160,N,AT,21,5,26,3
8600 Block SW Scholls Ferry,5161,S,OP,3,33,36,2
8800 Block SE Causey,987,E,OP,7,16,23,4
 ,,,,,,,
TriMet Passenger Census -Fall 2018,14,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 Weekday,,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
8800 Block SE Flavel,1729,W,OP,13,0,13,0
8800 Block SW Barnes (Catlin Gabel School),235,W,NS,3,12,15,0
8800 Block SW Oleson,9570,E,OP,2,0,2,1
8900 Block SE Flavel,1728,E,OP,1,13,14,1
8900 Block SW Barbur,194,W,AT,2,29,31,3
900 Block Abernethy,8,E,AT,0,0,0,0
900 Block Abernethy,8313,W,OP,0,0,0,0
900 Block NE Graham Rd,13977,S,AT,9,0,9,0
900 Block NE Graham Rd,13988,N,OP,3,10,13,0
900 Block NW Naito Parkway,9874,N,OP,3,5,8,8
900 Block NW Naito Parkway,9889,S,AT,8,4,12,9
900 Block NW North Frontage Rd,9472,W,AT,0,6,6,0
900 Block Washington,13649,S,AT,2,3,5,8
9000 Block NE Vancouver Way,9449,W,AT,53,12,65,2
9000 Block SW Washington Square Rd,6126,N,AT,15,2,17,0
9000 Block SW Washington Square Rd,6133,S,OP,3,22,25,0
9100 Block E Burnside,696,E,OP,10,18,28,0
9100 Block E Burnside,697,W,AT,20,11,31,1
9200 Block SE Foster,14002,W,AT,129,196,325,26
9200 Block SE Stark,5394,W,AT,40,13,53,5
9300 Block SW Barnes,233,E,AT,7,8,15,2
9300 Block SW Taylor,13256,W,OP,1,0,1,0
9300 Block SW Taylor,13263,E,AT,0,1,1,0
9400 Block NE Sunderland,13040,S,AT,2,14,16,34
9400 Block NW St Helens,5350,N,AT,0,0,0,0
9400 Block SW Commerce Circle,9484,W,AT,0,7,7,0
9500 Block N Columbia Blvd,11849,S,OP,1,0,1,0
9500 Block N Columbia Blvd,11850,N,AT,0,0,0,0
9500 Block SW Barbur,160,E,AT,13,4,17,1
9500 Block SW Capitol,926,S,OP,1,8,9,0
9600 Block NE Sunderland,9367,S,AT,0,2,2,0
9600 Block SW 125th,9180,S,AT,6,3,9,0
9600 N Ramsey Blvd,12942,W,AT,1,1,2,0
9700 Block SE Linwood,13786,S,AT,1,2,3,0
9800 Block N Whitaker,13910,N,NS,19,21,40,7
9800 Block NE Pacific St,8321,W,OP,1,80,81,16
9800 Block NE Prescott,13913,W,AT,2,6,8,0
9800 Block SW Hall,2264,N,AT,4,1,5,0
9800 Block SW Terwilliger,5794,S,AT,1,4,5,0
9900 Block SE Mt Scott,4033,W,AT,3,0,3,0
9900 Block SW Commerce Circle,8391,S,AT,0,1,1,0
9900 Block SW Hall,13581,S,AT,3,7,10,2
9th & Jackson,8092,E,NS,1,1,2,0
9th & Jefferson,8093,E,NS,1,1,2,1
9th & Jefferson,8094,W,NS,0,1,1,0
9th & Main,8096,W,NS,2,8,10,3
9th & Monroe,8097,S,NS,1,2,3,0
 ,,,,,,,
TriMet Passenger Census -Fall 2018,15,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
9th & Monroe,8098,W,NS,1,0,1,0
9th & Washington,8100,W,NS,2,3,5,1
A Ave & 10th St,4,W,NS,1,0,1,0
A Ave & 8th St,6,E,NS,0,2,2,0
A Ave & 8th St,7,W,NS,1,0,1,0
A Ave & Chandler,2,E,NS,0,1,1,0
A Ave & Second St,3,E,FS,21,9,30,1
Abernethy & Barclay,9,N,NS,1,0,1,0
Abernethy & Barclay,10,S,OP,1,1,2,0
Abernethy & Beatrice,11,E,FS,0,0,0,0
Abernethy & Center,12,W,NS,1,1,2,0
Abernethy & Duniway,13,N,NS,0,0,0,0
Abernethy & Duniway,14,S,OP,0,0,0,1
Abernethy & Portland Ave,16,W,FS,3,4,7,7
Abernethy & Portland Ave,17,E,NS,3,3,6,4
Abernethy & Redland Rd,8446,W,FS,0,0,0,0
Abernethy & Redland Rd,8447,E,NS,0,1,1,0
Albina/Mississippi MAX Station,11506,S,AT,223,80,303,0
Albina/Mississippi MAX Station,11509,N,AT,107,218,325,0
B Ave & Second St,147,W,NS,15,28,43,1
Barbur Transit Center,212,E,AT,555,52,607,20
Barbur Transit Center,8213,E,AT,77,597,674,25
Baseline & NW 338th,296,W,FS,1,3,4,0
Baseline & NW 338th,297,E,OP,2,3,5,0
Baseline & S 20th,277,E,NS,50,36,86,4
Baseline St & N 26th,284,W,FS,7,34,41,3
Baseline St & N 29th/Hobbs,285,E,OP,11,5,16,0
Baseline St & N 29th/Hobbs,286,W,FS,8,16,24,0
Baseline St & N 31st,287,W,FS,3,8,11,2
Baseline St & S 10th,271,E,NS,12,16,28,4
Baseline St & S 12th,272,E,FS,98,34,132,12
Baseline St & S 14th,273,E,NS,45,27,72,2
Baseline St & S 1st,270,E,FS,20,18,38,3
Baseline St & S 26th,263,E,NS,40,15,55,3
Baseline St & S 4th,303,E,NS,112,32,144,33
Baseline St & Valley View,298,W,AT,2,9,11,1
Beavercreek & Danielson Dr,13592,W,NS,75,13,88,41
Beavercreek & Fir,9755,W,NS,1,0,1,2
Beavercreek & Fir St,11475,E,FS,1,5,6,0
Beavercreek & Hwy 213,9580,W,FS,16,1,17,3
Beavercreek & Hwy 213,9583,E,NS,0,6,6,2
Beavercreek & Library Ct,6117,S,FS,8,36,44,10
Beavercreek & Library Ct,9517,N,OP,51,7,58,6
Beavercreek & Molalla,9516,E,NS,4,25,29,6
Beavercreek & Red Soils Ct,6122,E,NS,1,18,19,2
Beaverton Central MAX Station,9823,W,AT,392,412,804,0
Beaverton Central MAX Station,9824,E,AT,434,437,871,0
 ,,,,,,,
TriMet Passenger Census -Fall 2018,16,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
Beaverton Creek MAX Station,9819,N,AT,141,734,875,0
Beaverton Creek MAX Station,9822,S,AT,750,127,877,0
Beaverton TC MAX Station,9818,S,AT,"1,605","1,637","3,242",0
Beaverton TC MAX Station,9821,N,AT,"2,949","3,353","6,302",0
Beaverton TC WES Station,13066,,AT,627,659,"1,286",0
Beaverton Transit Center,9976,S,AT,278,252,530,67
Beaverton Transit Center,9977,E,AT,164,190,354,7
Beaverton Transit Center,9978,S,AT,527,449,976,169
Beaverton Transit Center,9979,N,AT,428,385,813,84
Beaverton Transit Center,9981,S,AT,497,24,521,167
Beaverton Transit Center,9982,S,AT,539,35,574,155
Beaverton Transit Center,9983,S,AT,142,157,299,22
Beaverton Transit Center,9984,N,AT,"1,007",825,"1,832",201
Beaverton Transit Center,9985,S,AT,407,362,769,90
Beaverton Transit Center,9986,S,AT,539,469,"1,008",126
Blankenship & 19th St,9276,W,NS,1,1,2,0
Blankenship & Debok,10548,W,NS,4,5,9,4
Blankenship & Ostman,9277,W,NS,1,1,2,0
Blankenship & Tannler Dr,9297,N,FS,2,2,4,0
Blankenship & Virginia Lane,9270,N,OP,3,2,5,3
Boones Ferry Rd & Bryant,512,N,FS,3,3,6,1
Boones Ferry Rd & Firwood,529,S,NS,4,2,6,0
Boones Ferry Rd & Jean,11779,S,NS,0,1,1,0
Boones Ferry Rd & Jean,11780,N,NS,1,1,2,1
Boones Ferry Rd & Kruse Way Pl,536,S,FS,2,9,11,0
Boones Ferry Rd & Mercantile Dr,11775,S,NS,1,2,3,0
Boones Ferry Rd & Mercantile Dr,11784,N,OP,2,2,4,0
Boones Ferry Rd & Oakridge,11776,S,NS,2,3,5,5
Boones Ferry Rd & Pilkington,11778,S,OP,1,1,2,0
Boones Ferry Rd & Pilkington,11781,N,NS,2,1,3,0
Boones Ferry Rd & Rainbow,553,S,OP,0,1,1,0
Boones Ferry Rd & Rainbow,554,N,FS,2,0,2,0
Boones Ferry Rd & Reese Rd,11783,N,FS,5,1,6,0
Boones Ferry Rd & SW Madrona,538,N,OP,1,1,2,1
Boones Ferry Rd & SW Madrona,539,S,NS,1,1,2,0
Boones Ferry Rd & Spring Lane,564,N,NS,8,2,10,1
Boones Ferry Rd & Twin Fir,568,S,OP,0,2,2,0
Boones Ferry Rd & Twin Fir,569,N,FS,2,0,2,0
Boones Ferry Rd & Washington Ct,11777,S,NS,2,0,2,0
Boones Ferry Rd & Washington Ct,11782,N,OP,1,1,2,0
Boones Ferry Rd & West Sunset Dr,576,S,NS,0,0,0,0
Boones Ferry Rd & West Sunset Dr,577,N,OP,0,0,0,0
Bryant & Black Forest Ct,663,N,OP,1,0,1,0
Bryant & Chapman Way,664,N,FS,0,0,0,0
Bryant & Lakeview,665,N,NS,4,1,5,0
Bryant & Lamont Way,13044,S,NS,1,1,2,0
Bryant & Lords Ln,668,N,NS,0,0,0,0
 ,,,,,,,
TriMet Passenger Census -Fall 2018,17,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
Bryant & Wildwood,669,S,FS,0,0,0,0
Buxton & E Columbia River Hwy,832,N,NS,3,12,15,1
Cascades MAX Station,10574,W,AT,55,519,574,0
Cascades MAX Station,10575,E,AT,518,78,596,0
City Hall/SW 5th & Jefferson MAX Station,7608,S,NS,786,"1,342","2,128",0
Civic Drive MAX Station,13449,W,AT,301,84,385,0
Civic Drive MAX Station,13450,E,AT,94,322,416,0
Clackamas Community College,1068,N,AT,306,304,610,126
Clackamas Community College,14019,N,AT,42,47,89,6
Clackamas Town Center Mall,12921,E,AT,100,"1,259","1,359",294
Clackamas Town Center Mall,12922,W,AT,"1,276",68,"1,344",277
Clackamas Town Center TC,13247,E,FS,15,771,786,137
Clackamas Town Center TC MAX Station,13132,N,AT,"2,171","2,416","4,587",0
Clackamas Town Center Transit Center,13248,S,AT,"1,178",343,"1,521",148
Cleveland Ave MAX Station,8359,W,NS,"1,023","1,058","2,081",0
Clinton St/SE 12th Ave MAX Station,13713,E,AT,138,324,462,0
Clinton St/SE 12th Ave MAX Station,13726,W,AT,331,145,476,0
Convention Center MAX Station,8341,E,AT,"1,019",955,"1,974",0
Convention Center MAX Station,8376,W,AT,"1,131",938,"2,069",0
Country Club & Boones Ferry Rd,1220,W,NS,1,2,3,0
Country Club & Bridge,1228,E,NS,0,0,0,0
Country Club & Hazel Road,1226,W,FS,20,19,39,27
Country Club & Iron Mtn,1221,W,FS,1,1,2,0
Country Club & Iron Mtn,1222,E,NS,0,2,2,0
Country Club & Knaus Rd,1223,W,NS,2,1,3,0
Country Club & Knaus Rd,1224,E,OP,0,1,1,0
Country Club & Redwood,1227,W,NS,0,0,0,0
Country Club & Sundeleaf,1229,W,OP,1,0,1,0
Country Club & Sundeleaf,1230,E,NS,0,3,3,0
Country Club & Uplands,1231,W,OP,0,0,0,0
Country Club & Uplands,1232,E,NS,0,0,0,0
Country Club & Wembley Park,1233,W,OP,0,0,0,0
Country Club & Wembley Park,1234,E,NS,0,1,1,0
Dawson Creek & Brookwood,10061,N,FS,1,6,7,0
Delta Park/Vanport,12918,S,AT,87,95,182,49
Delta Park/Vanport MAX Station,11499,S,AT,"1,009",56,"1,065",0
Delta Park/Vanport MAX Station,11516,N,AT,67,"1,040","1,107",0
Division & 12th,1377,S,NS,5,4,9,3
Division & 13th,1385,N,OP,6,3,9,2
Division & 13th,1393,S,NS,2,5,7,0
Division & 15th,1403,S,FS,4,8,12,6
Division & 15th,1404,N,NS,12,4,16,4
Division & 9th,1504,W,FS,0,1,1,0
Division & Buchanan,1323,E,OP,3,1,4,0
Division & Morton,1343,N,NS,7,5,12,1
Division & Selma,1351,E,NS,2,0,2,0
Division & Warren St,8899,W,OP,1,1,2,0
 ,,,,,,,
TriMet Passenger Census -Fall 2018,18,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
E 102nd Ave MAX Station,8348,E,FS,500,632,"1,132",0
E 102nd Ave MAX Station,8369,W,FS,654,530,"1,184",0
E 122nd Ave MAX Station,8349,E,FS,474,"1,107","1,581",0
E 122nd Ave MAX Station,8368,W,FS,"1,134",473,"1,607",0
E 148th Ave MAX Station,8350,E,FS,198,648,846,0
E 148th Ave MAX Station,8367,W,FS,610,195,805,0
E 162nd Ave MAX Station,8351,E,FS,355,"1,061","1,416",0
E 162nd Ave MAX Station,8366,W,FS,"1,065",353,"1,418",0
E 172nd Ave MAX Station,8352,E,FS,128,376,504,0
E 172nd Ave MAX Station,8365,W,FS,364,116,480,0
E 181st Ave MAX Station,8353,E,FS,224,782,"1,006",0
E 181st Ave MAX Station,8364,W,FS,794,233,"1,027",0
E Arlington & 82nd Dr,140,E,NS,6,5,11,2
E Arlington & Cornell,131,E,NS,3,1,4,0
E Arlington & Cornell,132,W,NS,2,1,3,1
E Arlington & Harvard,133,E,NS,2,1,3,0
E Arlington & Harvard,134,W,NS,0,1,1,0
E Arlington & Portland Ave,137,W,NS,3,2,5,1
E Baseline & Valley View,256,E,OP,4,1,5,2
E Burnside & 63rd,13155,E,FS,5,14,19,0
E Burnside & E 181st Ave Park & Ride,13345,E,AT,0,2,2,0
E Burnside & NE 102nd,10877,W,FS,97,143,240,83
E Burnside & NE 18th,730,W,NS,31,16,47,11
E Burnside & NE 20th,8512,W,NS,82,38,120,11
E Burnside & NE 24th,760,W,FS,85,36,121,2
E Burnside & NE 28th,764,W,FS,156,97,253,13
E Burnside & NE 32nd,768,W,FS,45,27,72,5
E Burnside & NE 41st,775,W,NS,5,5,10,0
E Burnside & NE 44th,777,W,NS,12,3,15,1
E Burnside & NE 47th,778,W,NS,33,18,51,10
E Burnside & NE 52nd,785,W,NS,51,13,64,7
E Burnside & NE 55th,788,W,NS,37,21,58,17
E Burnside & NE 58th,791,W,NS,18,3,21,0
E Burnside & NE 60th,794,W,NS,77,49,126,13
E Burnside & NE 62nd,796,W,NS,12,6,18,0
E Burnside & NE 67th,800,W,NS,14,6,20,1
E Burnside & NE 69th,801,W,NS,10,5,15,1
E Burnside & NE 72nd,807,W,NS,20,6,26,2
E Burnside & NE 74th,809,W,NS,24,8,32,0
E Burnside & NE 79th,811,W,NS,47,16,63,5
E Burnside & NE 82nd,814,W,NS,135,253,388,104
E Burnside & NE 87th,818,W,NS,15,5,20,7
E Burnside & NE 94th,823,W,NS,8,8,16,4
E Burnside & NE 97th,8745,W,NS,11,15,26,4
E Burnside & NE Cesar Chavez Blvd,771,W,NS,93,96,189,26
E Burnside & NE Floral,702,W,NS,7,4,11,0
E Burnside & NE Grand,704,E,NS,315,362,677,133
 ,,,,,,,
TriMet Passenger Census -Fall 2018,19,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
E Burnside & NE Laurelhurst,711,W,NS,5,2,7,1
E Burnside & SE 16th,726,E,FS,30,51,81,6
E Burnside & SE 20th,740,E,NS,55,107,162,18
E Burnside & SE 24th,759,E,FS,55,85,140,4
E Burnside & SE 28th,763,E,NS,102,154,256,13
E Burnside & SE 32nd,769,E,NS,29,53,82,3
E Burnside & SE 41st,774,E,NS,4,11,15,0
E Burnside & SE 44th,776,E,NS,6,10,16,1
E Burnside & SE 47th,779,E,FS,13,41,54,6
E Burnside & SE 52nd,786,E,FS,13,42,55,4
E Burnside & SE 55th,787,E,FS,30,47,77,26
E Burnside & SE 57th,12955,E,FS,3,16,19,2
E Burnside & SE 60th,793,E,NS,56,77,133,18
E Burnside & SE 67th,799,E,OP,5,15,20,1
E Burnside & SE 69th,12761,E,FS,5,11,16,1
E Burnside & SE 72nd,806,E,NS,7,17,24,0
E Burnside & SE 74th,808,E,NS,6,20,26,1
E Burnside & SE 79th,812,E,NS,11,35,46,1
E Burnside & SE 82nd,813,E,NS,229,157,386,80
E Burnside & SE 87th,817,E,NS,6,21,27,9
E Burnside & SE 8th,820,E,NS,107,156,263,26
E Burnside & SE 94th,822,E,FS,7,10,17,4
E Burnside & SE 99th,12934,E,NS,17,18,35,3
E Burnside & SE Cesar Chavez Blvd,770,E,NS,91,119,210,27
E Burnside & SE Floral,701,E,NS,3,9,12,0
E Burnside & SE Laurelhurst,710,E,NS,2,8,10,0
E Burnside & SE Sandy,13327,E,FS,195,349,544,152
E Columbia River Hwy & SE Harlow,12838,E,NS,0,0,0,0
E Columbia River Hwy & SE Jackson Park,13331,S,NS,0,0,0,0
E Columbia River Hwy & SE Jackson Park,13332,N,OP,1,0,1,0
E Columbia River Hwy & SE Kibling,13315,W,OP,2,0,2,0
E Dartmouth & Cornell,1255,E,NS,4,2,6,0
E Dartmouth & Cornell,1256,W,NS,2,6,8,1
E Dartmouth & Harvard,1257,E,NS,5,1,6,1
E Dartmouth & Harvard,1258,W,NS,0,5,5,1
E Dartmouth & Portland Ave,1259,W,NS,2,15,17,8
E Main & N 1st,9933,W,NS,1,0,1,0
E Main & NE 12th,3687,W,FS,0,11,11,2
E Main & NE 14th,8514,E,OP,1,1,2,0
E Main & NE 14th,8537,W,FS,0,1,1,0
E Main & NE 32nd,288,W,NS,3,9,12,0
E Main & NE 37th,301,W,NS,4,5,9,0
E Main & NE 40th,305,W,NS,2,1,3,0
E Main & NE 40th,306,E,OP,5,2,7,0
E Main & NE Brookwood,260,W,FS,7,16,23,2
E Main & SE 12th,3688,E,NS,10,1,11,2
E Main & SE 18th,3711,W,OP,5,5,10,0
 ,,,,,,,
